sample_no,time,current
231752,0.00011588,3.53817e-07
231753,0.00011588,3.53817e-07
231754,0.00011588,3.53817e-07
231755,0.00011588,3.53817e-07
231756,0.00011588,3.53817e-07
231757,0.00011588,3.53817e-07
231758,0.00011588,3.53817e-07
231759,0.00011588,0.000106227
231760,0.00011588,0.00093827
231761,0.00011588,3.53817e-07
231762,0.00011588,3.53817e-07
231763,0.00011588,3.53817e-07
231764,0.00011588,3.53817e-07
231765,0.00011588,3.53817e-07
231766,0.00011588,3.53817e-07
231767,0.00011588,3.53817e-07
231768,0.00011588,3.53817e-07
231769,0.00011588,0.000265225
231770,0.00011588,0.00205582
231771,0.00011589,2.95851e-05
231772,0.00011589,3.53817e-07
231773,0.00011589,3.53817e-07
231774,0.00011589,3.53817e-07
231775,0.00011589,3.53817e-07
231776,0.00011589,3.53817e-07
231777,0.00011589,3.53817e-07
231778,0.00011589,3.53817e-07
231779,0.00011589,0.000106225
231780,0.00011589,0.000938272
231781,0.00011589,3.53817e-07
231782,0.00011589,3.53817e-07
231783,0.00011589,3.53817e-07
231784,0.00011589,3.53817e-07
231785,0.00011589,3.53817e-07
231786,0.00011589,3.53817e-07
231787,0.00011589,3.53817e-07
231788,0.00011589,3.53817e-07
231789,0.00011589,0.000245483
231790,0.00011589,0.00191901
231791,0.0001159,2.43337e-05
231792,0.0001159,3.53817e-07
231793,0.0001159,3.53817e-07
231794,0.0001159,3.53817e-07
231795,0.0001159,3.53817e-07
231796,0.0001159,3.53817e-07
231797,0.0001159,3.53817e-07
231798,0.0001159,3.53817e-07
231799,0.0001159,0.000106223
231800,0.0001159,0.000938274
231801,0.0001159,3.53817e-07
231802,0.0001159,3.53817e-07
231803,0.0001159,3.53817e-07
231804,0.0001159,3.53817e-07
231805,0.0001159,3.53817e-07
231806,0.0001159,3.53817e-07
231807,0.0001159,3.53817e-07
231808,0.0001159,3.53817e-07
231809,0.0001159,0.000251113
231810,0.0001159,0.00188064
231811,0.00011591,2.35379e-05
231812,0.00011591,3.53817e-07
231813,0.00011591,3.53817e-07
231814,0.00011591,3.53817e-07
231815,0.00011591,3.53817e-07
231816,0.00011591,3.53817e-07
231817,0.00011591,3.53817e-07
231818,0.00011591,3.53817e-07
231819,0.00011591,0.000106221
231820,0.00011591,0.000938276
231821,0.00011591,3.53817e-07
231822,0.00011591,3.53817e-07
231823,0.00011591,3.53817e-07
231824,0.00011591,3.53817e-07
231825,0.00011591,3.53817e-07
231826,0.00011591,3.53817e-07
231827,0.00011591,3.53817e-07
231828,0.00011591,3.53817e-07
231829,0.00011591,0.000298121
231830,0.00011591,0.00201684
231831,0.00011592,2.45106e-05
231832,0.00011592,3.53817e-07
231833,0.00011592,3.53817e-07
231834,0.00011592,3.53817e-07
231835,0.00011592,3.53817e-07
231836,0.00011592,3.53817e-07
231837,0.00011592,3.53817e-07
231838,0.00011592,3.53817e-07
231839,0.00011592,0.000106219
231840,0.00011592,0.000938278
231841,0.00011592,3.53817e-07
231842,0.00011592,3.53817e-07
231843,0.00011592,3.53817e-07
231844,0.00011592,3.53817e-07
231845,0.00011592,3.53817e-07
231846,0.00011592,3.53817e-07
231847,0.00011592,3.53817e-07
231848,0.00011592,3.53817e-07
231849,0.00011592,0.000272681
231850,0.00011592,0.00208607
231851,0.00011593,2.8616e-05
231852,0.00011593,3.53817e-07
231853,0.00011593,3.53817e-07
231854,0.00011593,3.53817e-07
231855,0.00011593,3.53817e-07
231856,0.00011593,3.53817e-07
231857,0.00011593,3.53817e-07
231858,0.00011593,3.53817e-07
231859,0.00011593,0.000106217
231860,0.00011593,0.00093828
231861,0.00011593,3.53817e-07
231862,0.00011593,3.53817e-07
231863,0.00011593,3.53817e-07
231864,0.00011593,3.53817e-07
231865,0.00011593,3.53817e-07
231866,0.00011593,3.53817e-07
231867,0.00011593,3.53817e-07
231868,0.00011593,3.53817e-07
231869,0.00011593,0.000273317
231870,0.00011593,0.00199734
231871,0.00011594,2.36997e-05
231872,0.00011594,3.53817e-07
231873,0.00011594,3.53817e-07
231874,0.00011594,3.53817e-07
231875,0.00011594,3.53817e-07
231876,0.00011594,3.53817e-07
231877,0.00011594,3.53817e-07
231878,0.00011594,3.53817e-07
231879,0.00011594,0.000106215
231880,0.00011594,0.000938282
231881,0.00011594,3.53817e-07
231882,0.00011594,3.53817e-07
231883,0.00011594,3.53817e-07
231884,0.00011594,3.53817e-07
231885,0.00011594,3.53817e-07
231886,0.00011594,3.53817e-07
231887,0.00011594,3.53817e-07
231888,0.00011594,3.53817e-07
231889,0.00011594,0.000264861
231890,0.00011594,0.00207642
231891,0.00011595,2.87239e-05
231892,0.00011595,3.53817e-07
231893,0.00011595,3.53817e-07
231894,0.00011595,3.53817e-07
231895,0.00011595,3.53817e-07
231896,0.00011595,3.53817e-07
231897,0.00011595,3.53817e-07
231898,0.00011595,3.53817e-07
231899,0.00011595,0.000339464
231900,0.00011595,0.00156947
231901,0.00011595,3.54102e-07
231902,0.00011595,3.53817e-07
231903,0.00011595,3.53817e-07
231904,0.00011595,3.53817e-07
231905,0.00011595,3.53817e-07
231906,0.00011595,3.53817e-07
231907,0.00011595,3.53817e-07
231908,0.00011595,3.53817e-07
231909,0.00011595,6.76111e-05
231910,0.00011595,0.000724837
231911,0.00011596,1.32598e-06
231912,0.00011596,3.53817e-07
231913,0.00011596,3.53817e-07
231914,0.00011596,3.53817e-07
231915,0.00011596,3.53817e-07
231916,0.00011596,3.53817e-07
231917,0.00011596,3.53817e-07
231918,0.00011596,3.53817e-07
231919,0.00011596,0.000108634
231920,0.00011596,0.000934752
231921,0.00011596,3.53817e-07
231922,0.00011596,3.53817e-07
231923,0.00011596,3.53817e-07
231924,0.00011596,3.53817e-07
231925,0.00011596,3.53817e-07
231926,0.00011596,3.53817e-07
231927,0.00011596,3.53817e-07
231928,0.00011596,3.53817e-07
231929,0.00011596,6.74646e-05
231930,0.00011596,0.000711425
231931,0.00011597,3.53817e-07
231932,0.00011597,3.53817e-07
231933,0.00011597,3.53817e-07
231934,0.00011597,3.53817e-07
231935,0.00011597,3.53817e-07
231936,0.00011597,3.53817e-07
231937,0.00011597,3.53817e-07
231938,0.00011597,3.53817e-07
231939,0.00011597,0.000113169
231940,0.00011597,0.000945494
231941,0.00011597,3.53817e-07
231942,0.00011597,3.53817e-07
231943,0.00011597,3.53817e-07
231944,0.00011597,3.53817e-07
231945,0.00011597,3.53817e-07
231946,0.00011597,3.53817e-07
231947,0.00011597,3.53817e-07
231948,0.00011597,3.53817e-07
231949,0.00011597,6.7507e-05
231950,0.00011597,0.000721392
231951,0.00011598,5.79268e-07
231952,0.00011598,3.53817e-07
231953,0.00011598,3.53817e-07
231954,0.00011598,3.53817e-07
231955,0.00011598,3.53817e-07
231956,0.00011598,3.53817e-07
231957,0.00011598,3.53817e-07
231958,0.00011598,3.53817e-07
231959,0.00011598,0.000145131
231960,0.00011598,0.000990341
231961,0.00011598,3.53817e-07
231962,0.00011598,3.53817e-07
231963,0.00011598,3.53817e-07
231964,0.00011598,3.53817e-07
231965,0.00011598,3.53817e-07
231966,0.00011598,3.53817e-07
231967,0.00011598,3.53817e-07
231968,0.00011598,3.53817e-07
231969,0.00011598,6.74615e-05
231970,0.00011598,0.000711429
231971,0.00011599,3.53817e-07
231972,0.00011599,3.53817e-07
231973,0.00011599,3.53817e-07
231974,0.00011599,3.53817e-07
231975,0.00011599,3.53817e-07
231976,0.00011599,3.53817e-07
231977,0.00011599,3.53817e-07
231978,0.00011599,3.53817e-07
231979,0.00011599,0.00037935
231980,0.00011599,0.00158487
231981,0.00011599,3.53817e-07
231982,0.00011599,3.53817e-07
231983,0.00011599,3.53817e-07
231984,0.00011599,3.53817e-07
231985,0.00011599,3.53817e-07
231986,0.00011599,3.53817e-07
231987,0.00011599,3.53817e-07
231988,0.00011599,3.53817e-07
231989,0.00011599,0.000333602
231990,0.00011599,0.00216201
231991,0.000116,2.57798e-05
231992,0.000116,3.53817e-07
231993,0.000116,3.53817e-07
231994,0.000116,3.53817e-07
231995,0.000116,3.53817e-07
231996,0.000116,3.53817e-07
231997,0.000116,3.53817e-07
231998,0.000116,3.53817e-07
231999,0.000116,0.000106203
232000,0.000116,0.000938294
232001,0.000116,3.53817e-07
232002,0.000116,3.53817e-07
232003,0.000116,3.53817e-07
232004,0.000116,3.53817e-07
232005,0.000116,3.53817e-07
232006,0.000116,3.53817e-07
232007,0.000116,3.53817e-07
232008,0.000116,3.53817e-07
232009,0.000116,0.000285885
232010,0.000116,0.00212844
232011,0.00011601,2.68981e-05
232012,0.00011601,3.53817e-07
232013,0.00011601,3.53817e-07
232014,0.00011601,3.53817e-07
232015,0.00011601,3.53817e-07
232016,0.00011601,3.53817e-07
232017,0.00011601,3.53817e-07
232018,0.00011601,3.53817e-07
232019,0.00011601,0.000106201
232020,0.00011601,0.000938296
232021,0.00011601,3.53817e-07
232022,0.00011601,3.53817e-07
232023,0.00011601,3.53817e-07
232024,0.00011601,3.53817e-07
232025,0.00011601,3.53817e-07
232026,0.00011601,3.53817e-07
232027,0.00011601,3.53817e-07
232028,0.00011601,3.53817e-07
232029,0.00011601,0.000264971
232030,0.00011601,0.00208769
232031,0.00011602,2.93208e-05
232032,0.00011602,3.53817e-07
232033,0.00011602,3.53817e-07
232034,0.00011602,3.53817e-07
232035,0.00011602,3.53817e-07
232036,0.00011602,3.53817e-07
232037,0.00011602,3.53817e-07
232038,0.00011602,3.53817e-07
232039,0.00011602,0.000106199
232040,0.00011602,0.000938298
232041,0.00011602,3.53817e-07
232042,0.00011602,3.53817e-07
232043,0.00011602,3.53817e-07
232044,0.00011602,3.53817e-07
232045,0.00011602,3.53817e-07
232046,0.00011602,3.53817e-07
232047,0.00011602,3.53817e-07
232048,0.00011602,3.53817e-07
232049,0.00011602,0.000264608
232050,0.00011602,0.00200601
232051,0.00011603,2.53881e-05
232052,0.00011603,3.53817e-07
232053,0.00011603,3.53817e-07
232054,0.00011603,3.53817e-07
232055,0.00011603,3.53817e-07
232056,0.00011603,3.53817e-07
232057,0.00011603,3.53817e-07
232058,0.00011603,3.53817e-07
232059,0.00011603,0.000106197
232060,0.00011603,0.0009383
232061,0.00011603,3.53817e-07
232062,0.00011603,3.53817e-07
232063,0.00011603,3.53817e-07
232064,0.00011603,3.53817e-07
232065,0.00011603,3.53817e-07
232066,0.00011603,3.53817e-07
232067,0.00011603,3.53817e-07
232068,0.00011603,3.53817e-07
232069,0.00011603,0.000262713
232070,0.00011603,0.00197648
232071,0.00011604,2.24833e-05
232072,0.00011604,3.53817e-07
232073,0.00011604,3.53817e-07
232074,0.00011604,3.53817e-07
232075,0.00011604,3.53817e-07
232076,0.00011604,3.53817e-07
232077,0.00011604,3.53817e-07
232078,0.00011604,3.53817e-07
232079,0.00011604,0.000106195
232080,0.00011604,0.000938301
232081,0.00011604,3.53817e-07
232082,0.00011604,3.53817e-07
232083,0.00011604,3.53817e-07
232084,0.00011604,3.53817e-07
232085,0.00011604,3.53817e-07
232086,0.00011604,3.53817e-07
232087,0.00011604,3.53817e-07
232088,0.00011604,3.53817e-07
232089,0.00011604,0.000251628
232090,0.00011604,0.00195864
232091,0.00011605,2.43931e-05
232092,0.00011605,3.53817e-07
232093,0.00011605,3.53817e-07
232094,0.00011605,3.53817e-07
232095,0.00011605,3.53817e-07
232096,0.00011605,3.53817e-07
232097,0.00011605,3.53817e-07
232098,0.00011605,3.53817e-07
232099,0.00011605,0.000106193
232100,0.00011605,0.000938304
232101,0.00011605,3.53817e-07
232102,0.00011605,3.53817e-07
232103,0.00011605,3.53817e-07
232104,0.00011605,3.53817e-07
232105,0.00011605,3.53817e-07
232106,0.00011605,3.53817e-07
232107,0.00011605,3.53817e-07
232108,0.00011605,3.53817e-07
232109,0.00011605,0.000258969
232110,0.00011605,0.0019369
232111,0.00011606,2.76684e-05
232112,0.00011606,3.53817e-07
232113,0.00011606,3.53817e-07
232114,0.00011606,3.53817e-07
232115,0.00011606,3.53817e-07
232116,0.00011606,3.53817e-07
232117,0.00011606,3.53817e-07
232118,0.00011606,3.53817e-07
232119,0.00011606,0.000106191
232120,0.00011606,0.000938305
232121,0.00011606,3.53817e-07
232122,0.00011606,3.53817e-07
232123,0.00011606,3.53817e-07
232124,0.00011606,3.53817e-07
232125,0.00011606,3.53817e-07
232126,0.00011606,3.53817e-07
232127,0.00011606,3.53817e-07
232128,0.00011606,3.53817e-07
232129,0.00011606,0.000295766
232130,0.00011606,0.00198711
232131,0.00011607,2.27152e-05
232132,0.00011607,3.53817e-07
232133,0.00011607,3.53817e-07
232134,0.00011607,3.53817e-07
232135,0.00011607,3.53817e-07
232136,0.00011607,3.53817e-07
232137,0.00011607,3.53817e-07
232138,0.00011607,3.53817e-07
232139,0.00011607,0.000106189
232140,0.00011607,0.000938307
232141,0.00011607,3.53817e-07
232142,0.00011607,3.53817e-07
232143,0.00011607,3.53817e-07
232144,0.00011607,3.53817e-07
232145,0.00011607,3.53817e-07
232146,0.00011607,3.53817e-07
232147,0.00011607,3.53817e-07
232148,0.00011607,3.53817e-07
232149,0.00011607,0.00025628
232150,0.00011607,0.00200141
232151,0.00011608,2.37553e-05
232152,0.00011608,3.53817e-07
232153,0.00011608,3.53817e-07
232154,0.00011608,3.53817e-07
232155,0.00011608,3.53817e-07
232156,0.00011608,3.53817e-07
232157,0.00011608,3.53817e-07
232158,0.00011608,3.53817e-07
232159,0.00011608,0.000106187
232160,0.00011608,0.00093831
232161,0.00011608,3.53817e-07
232162,0.00011608,3.53817e-07
232163,0.00011608,3.53817e-07
232164,0.00011608,3.53817e-07
232165,0.00011608,3.53817e-07
232166,0.00011608,3.53817e-07
232167,0.00011608,3.53817e-07
232168,0.00011608,3.53817e-07
232169,0.00011608,0.000271014
232170,0.00011608,0.00200382
232171,0.00011609,2.50848e-05
232172,0.00011609,3.53817e-07
232173,0.00011609,3.53817e-07
232174,0.00011609,3.53817e-07
232175,0.00011609,3.53817e-07
232176,0.00011609,3.53817e-07
232177,0.00011609,3.53817e-07
232178,0.00011609,3.53817e-07
232179,0.00011609,0.000106185
232180,0.00011609,0.000938311
232181,0.00011609,3.53817e-07
232182,0.00011609,3.53817e-07
232183,0.00011609,3.53817e-07
232184,0.00011609,3.53817e-07
232185,0.00011609,3.53817e-07
232186,0.00011609,3.53817e-07
232187,0.00011609,3.53817e-07
232188,0.00011609,3.53817e-07
232189,0.00011609,0.000270701
232190,0.00011609,0.00211176
232191,0.0001161,2.90794e-05
232192,0.0001161,3.53817e-07
232193,0.0001161,3.53817e-07
232194,0.0001161,3.53817e-07
232195,0.0001161,3.53817e-07
232196,0.0001161,3.53817e-07
232197,0.0001161,3.53817e-07
232198,0.0001161,3.53817e-07
232199,0.0001161,0.000347283
232200,0.0001161,0.0015836
232201,0.0001161,3.53817e-07
232202,0.0001161,3.53817e-07
232203,0.0001161,3.53817e-07
232204,0.0001161,3.53817e-07
232205,0.0001161,3.53817e-07
232206,0.0001161,3.53817e-07
232207,0.0001161,3.53817e-07
232208,0.0001161,3.53817e-07
232209,0.0001161,6.75879e-05
232210,0.0001161,0.00072486
232211,0.00011611,1.32604e-06
232212,0.00011611,3.53817e-07
232213,0.00011611,3.53817e-07
232214,0.00011611,3.53817e-07
232215,0.00011611,3.53817e-07
232216,0.00011611,3.53817e-07
232217,0.00011611,3.53817e-07
232218,0.00011611,3.53817e-07
232219,0.00011611,0.000108605
232220,0.00011611,0.000934782
232221,0.00011611,3.53817e-07
232222,0.00011611,3.53817e-07
232223,0.00011611,3.53817e-07
232224,0.00011611,3.53817e-07
232225,0.00011611,3.53817e-07
232226,0.00011611,3.53817e-07
232227,0.00011611,3.53817e-07
232228,0.00011611,3.53817e-07
232229,0.00011611,6.74416e-05
232230,0.00011611,0.000711448
232231,0.00011612,3.53817e-07
232232,0.00011612,3.53817e-07
232233,0.00011612,3.53817e-07
232234,0.00011612,3.53817e-07
232235,0.00011612,3.53817e-07
232236,0.00011612,3.53817e-07
232237,0.00011612,3.53817e-07
232238,0.00011612,3.53817e-07
232239,0.00011612,0.000113139
232240,0.00011612,0.000945524
232241,0.00011612,3.53817e-07
232242,0.00011612,3.53817e-07
232243,0.00011612,3.53817e-07
232244,0.00011612,3.53817e-07
232245,0.00011612,3.53817e-07
232246,0.00011612,3.53817e-07
232247,0.00011612,3.53817e-07
232248,0.00011612,3.53817e-07
232249,0.00011612,6.74839e-05
232250,0.00011612,0.000721415
232251,0.00011613,5.79286e-07
232252,0.00011613,3.53817e-07
232253,0.00011613,3.53817e-07
232254,0.00011613,3.53817e-07
232255,0.00011613,3.53817e-07
232256,0.00011613,3.53817e-07
232257,0.00011613,3.53817e-07
232258,0.00011613,3.53817e-07
232259,0.00011613,0.000129723
232260,0.00011613,0.0010072
232261,0.00011613,3.53817e-07
232262,0.00011613,3.53817e-07
232263,0.00011613,3.53817e-07
232264,0.00011613,3.53817e-07
232265,0.00011613,3.53817e-07
232266,0.00011613,3.53817e-07
232267,0.00011613,3.53817e-07
232268,0.00011613,3.53817e-07
232269,0.00011613,6.74385e-05
232270,0.00011613,0.000711451
232271,0.00011614,3.53817e-07
232272,0.00011614,3.53817e-07
232273,0.00011614,3.53817e-07
232274,0.00011614,3.53817e-07
232275,0.00011614,3.53817e-07
232276,0.00011614,3.53817e-07
232277,0.00011614,3.53817e-07
232278,0.00011614,3.53817e-07
232279,0.00011614,0.000365251
232280,0.00011614,0.00157865
232281,0.00011614,3.53817e-07
232282,0.00011614,3.53817e-07
232283,0.00011614,3.53817e-07
232284,0.00011614,3.53817e-07
232285,0.00011614,3.53817e-07
232286,0.00011614,3.53817e-07
232287,0.00011614,3.53817e-07
232288,0.00011614,3.53817e-07
232289,0.00011614,0.000331544
232290,0.00011614,0.00212529
232291,0.00011615,2.24711e-05
232292,0.00011615,3.53817e-07
232293,0.00011615,3.53817e-07
232294,0.00011615,3.53817e-07
232295,0.00011615,3.53817e-07
232296,0.00011615,3.53817e-07
232297,0.00011615,3.53817e-07
232298,0.00011615,3.53817e-07
232299,0.00011615,0.000106173
232300,0.00011615,0.000938323
232301,0.00011615,3.53817e-07
232302,0.00011615,3.53817e-07
232303,0.00011615,3.53817e-07
232304,0.00011615,3.53817e-07
232305,0.00011615,3.53817e-07
232306,0.00011615,3.53817e-07
232307,0.00011615,3.53817e-07
232308,0.00011615,3.53817e-07
232309,0.00011615,0.000284981
232310,0.00011615,0.00207468
232311,0.00011616,2.64054e-05
232312,0.00011616,3.53817e-07
232313,0.00011616,3.53817e-07
232314,0.00011616,3.53817e-07
232315,0.00011616,3.53817e-07
232316,0.00011616,3.53817e-07
232317,0.00011616,3.53817e-07
232318,0.00011616,3.53817e-07
232319,0.00011616,0.000106171
232320,0.00011616,0.000938325
232321,0.00011616,3.53817e-07
232322,0.00011616,3.53817e-07
232323,0.00011616,3.53817e-07
232324,0.00011616,3.53817e-07
232325,0.00011616,3.53817e-07
232326,0.00011616,3.53817e-07
232327,0.00011616,3.53817e-07
232328,0.00011616,3.53817e-07
232329,0.00011616,0.000260332
232330,0.00011616,0.00204393
232331,0.00011617,2.48814e-05
232332,0.00011617,3.53817e-07
232333,0.00011617,3.53817e-07
232334,0.00011617,3.53817e-07
232335,0.00011617,3.53817e-07
232336,0.00011617,3.53817e-07
232337,0.00011617,3.53817e-07
232338,0.00011617,3.53817e-07
232339,0.00011617,0.00010617
232340,0.00011617,0.000938327
232341,0.00011617,3.53817e-07
232342,0.00011617,3.53817e-07
232343,0.00011617,3.53817e-07
232344,0.00011617,3.53817e-07
232345,0.00011617,3.53817e-07
232346,0.00011617,3.53817e-07
232347,0.00011617,3.53817e-07
232348,0.00011617,3.53817e-07
232349,0.00011617,0.000255304
232350,0.00011617,0.00198611
232351,0.00011618,2.39653e-05
232352,0.00011618,3.53817e-07
232353,0.00011618,3.53817e-07
232354,0.00011618,3.53817e-07
232355,0.00011618,3.53817e-07
232356,0.00011618,3.53817e-07
232357,0.00011618,3.53817e-07
232358,0.00011618,3.53817e-07
232359,0.00011618,0.000106168
232360,0.00011618,0.000938329
232361,0.00011618,3.53817e-07
232362,0.00011618,3.53817e-07
232363,0.00011618,3.53817e-07
232364,0.00011618,3.53817e-07
232365,0.00011618,3.53817e-07
232366,0.00011618,3.53817e-07
232367,0.00011618,3.53817e-07
232368,0.00011618,3.53817e-07
232369,0.00011618,0.000248101
232370,0.00011618,0.00196864
232371,0.00011619,2.48182e-05
232372,0.00011619,3.53817e-07
232373,0.00011619,3.53817e-07
232374,0.00011619,3.53817e-07
232375,0.00011619,3.53817e-07
232376,0.00011619,3.53817e-07
232377,0.00011619,3.53817e-07
232378,0.00011619,3.53817e-07
232379,0.00011619,0.000106166
232380,0.00011619,0.000938331
232381,0.00011619,3.53817e-07
232382,0.00011619,3.53817e-07
232383,0.00011619,3.53817e-07
232384,0.00011619,3.53817e-07
232385,0.00011619,3.53817e-07
232386,0.00011619,3.53817e-07
232387,0.00011619,3.53817e-07
232388,0.00011619,3.53817e-07
232389,0.00011619,0.000241935
232390,0.00011619,0.00185323
232391,0.0001162,2.21082e-05
232392,0.0001162,3.53817e-07
232393,0.0001162,3.53817e-07
232394,0.0001162,3.53817e-07
232395,0.0001162,3.53817e-07
232396,0.0001162,3.53817e-07
232397,0.0001162,3.53817e-07
232398,0.0001162,3.53817e-07
232399,0.0001162,0.000106164
232400,0.0001162,0.000938333
232401,0.0001162,3.53817e-07
232402,0.0001162,3.53817e-07
232403,0.0001162,3.53817e-07
232404,0.0001162,3.53817e-07
232405,0.0001162,3.53817e-07
232406,0.0001162,3.53817e-07
232407,0.0001162,3.53817e-07
232408,0.0001162,3.53817e-07
232409,0.0001162,0.000263507
232410,0.0001162,0.00194635
232411,0.00011621,2.22338e-05
232412,0.00011621,3.53817e-07
232413,0.00011621,3.53817e-07
232414,0.00011621,3.53817e-07
232415,0.00011621,3.53817e-07
232416,0.00011621,3.53817e-07
232417,0.00011621,3.53817e-07
232418,0.00011621,3.53817e-07
232419,0.00011621,0.000106162
232420,0.00011621,0.000938335
232421,0.00011621,3.53817e-07
232422,0.00011621,3.53817e-07
232423,0.00011621,3.53817e-07
232424,0.00011621,3.53817e-07
232425,0.00011621,3.53817e-07
232426,0.00011621,3.53817e-07
232427,0.00011621,3.53817e-07
232428,0.00011621,3.53817e-07
232429,0.00011621,0.000292316
232430,0.00011621,0.00211531
232431,0.00011622,3.26421e-05
232432,0.00011622,3.53817e-07
232433,0.00011622,3.53817e-07
232434,0.00011622,3.53817e-07
232435,0.00011622,3.53817e-07
232436,0.00011622,3.53817e-07
232437,0.00011622,3.53817e-07
232438,0.00011622,3.53817e-07
232439,0.00011622,0.00010616
232440,0.00011622,0.000938337
232441,0.00011622,3.53817e-07
232442,0.00011622,3.53817e-07
232443,0.00011622,3.53817e-07
232444,0.00011622,3.53817e-07
232445,0.00011622,3.53817e-07
232446,0.00011622,3.53817e-07
232447,0.00011622,3.53817e-07
232448,0.00011622,3.53817e-07
232449,0.00011622,0.000275179
232450,0.00011622,0.00211448
232451,0.00011623,2.60774e-05
232452,0.00011623,3.53817e-07
232453,0.00011623,3.53817e-07
232454,0.00011623,3.53817e-07
232455,0.00011623,3.53817e-07
232456,0.00011623,3.53817e-07
232457,0.00011623,3.53817e-07
232458,0.00011623,3.53817e-07
232459,0.00011623,0.000106158
232460,0.00011623,0.000938339
232461,0.00011623,3.53817e-07
232462,0.00011623,3.53817e-07
232463,0.00011623,3.53817e-07
232464,0.00011623,3.53817e-07
232465,0.00011623,3.53817e-07
232466,0.00011623,3.53817e-07
232467,0.00011623,3.53817e-07
232468,0.00011623,3.53817e-07
232469,0.00011623,0.000251262
232470,0.00011623,0.00200697
232471,0.00011624,2.93222e-05
232472,0.00011624,3.53817e-07
232473,0.00011624,3.53817e-07
232474,0.00011624,3.53817e-07
232475,0.00011624,3.53817e-07
232476,0.00011624,3.53817e-07
232477,0.00011624,3.53817e-07
232478,0.00011624,3.53817e-07
232479,0.00011624,0.000106156
232480,0.00011624,0.000938341
232481,0.00011624,3.53817e-07
232482,0.00011624,3.53817e-07
232483,0.00011624,3.53817e-07
232484,0.00011624,3.53817e-07
232485,0.00011624,3.53817e-07
232486,0.00011624,3.53817e-07
232487,0.00011624,3.53817e-07
232488,0.00011624,3.53817e-07
232489,0.00011624,0.000263971
232490,0.00011624,0.0020414
232491,0.00011625,2.33505e-05
232492,0.00011625,3.53817e-07
232493,0.00011625,3.53817e-07
232494,0.00011625,3.53817e-07
232495,0.00011625,3.53817e-07
232496,0.00011625,3.53817e-07
232497,0.00011625,3.53817e-07
232498,0.00011625,3.53817e-07
232499,0.00011625,0.000337221
232500,0.00011625,0.00155989
232501,0.00011625,3.53817e-07
232502,0.00011625,3.53817e-07
232503,0.00011625,3.53817e-07
232504,0.00011625,3.53817e-07
232505,0.00011625,3.53817e-07
232506,0.00011625,3.53817e-07
232507,0.00011625,3.53817e-07
232508,0.00011625,3.53817e-07
232509,0.00011625,6.75648e-05
232510,0.00011625,0.000724883
232511,0.00011626,1.32611e-06
232512,0.00011626,3.53817e-07
232513,0.00011626,3.53817e-07
232514,0.00011626,3.53817e-07
232515,0.00011626,3.53817e-07
232516,0.00011626,3.53817e-07
232517,0.00011626,3.53817e-07
232518,0.00011626,3.53817e-07
232519,0.00011626,0.000108575
232520,0.00011626,0.000934811
232521,0.00011626,3.53817e-07
232522,0.00011626,3.53817e-07
232523,0.00011626,3.53817e-07
232524,0.00011626,3.53817e-07
232525,0.00011626,3.53817e-07
232526,0.00011626,3.53817e-07
232527,0.00011626,3.53817e-07
232528,0.00011626,3.53817e-07
232529,0.00011626,6.74184e-05
232530,0.00011626,0.000711471
232531,0.00011627,3.53817e-07
232532,0.00011627,3.53817e-07
232533,0.00011627,3.53817e-07
232534,0.00011627,3.53817e-07
232535,0.00011627,3.53817e-07
232536,0.00011627,3.53817e-07
232537,0.00011627,3.53817e-07
232538,0.00011627,3.53817e-07
232539,0.00011627,0.000113109
232540,0.00011627,0.000945554
232541,0.00011627,3.53817e-07
232542,0.00011627,3.53817e-07
232543,0.00011627,3.53817e-07
232544,0.00011627,3.53817e-07
232545,0.00011627,3.53817e-07
232546,0.00011627,3.53817e-07
232547,0.00011627,3.53817e-07
232548,0.00011627,3.53817e-07
232549,0.00011627,6.74608e-05
232550,0.00011627,0.000721438
232551,0.00011628,5.79304e-07
232552,0.00011628,3.53817e-07
232553,0.00011628,3.53817e-07
232554,0.00011628,3.53817e-07
232555,0.00011628,3.53817e-07
232556,0.00011628,3.53817e-07
232557,0.00011628,3.53817e-07
232558,0.00011628,3.53817e-07
232559,0.00011628,0.000140453
232560,0.00011628,0.00099472
232561,0.00011628,3.53817e-07
232562,0.00011628,3.53817e-07
232563,0.00011628,3.53817e-07
232564,0.00011628,3.53817e-07
232565,0.00011628,3.53817e-07
232566,0.00011628,3.53817e-07
232567,0.00011628,3.53817e-07
232568,0.00011628,3.53817e-07
232569,0.00011628,6.74153e-05
232570,0.00011628,0.000711475
232571,0.00011629,3.53817e-07
232572,0.00011629,3.53817e-07
232573,0.00011629,3.53817e-07
232574,0.00011629,3.53817e-07
232575,0.00011629,3.53817e-07
232576,0.00011629,3.53817e-07
232577,0.00011629,3.53817e-07
232578,0.00011629,3.53817e-07
232579,0.00011629,0.000374724
232580,0.00011629,0.00162285
232581,0.00011629,3.53817e-07
232582,0.00011629,3.53817e-07
232583,0.00011629,3.53817e-07
232584,0.00011629,3.53817e-07
232585,0.00011629,3.53817e-07
232586,0.00011629,3.53817e-07
232587,0.00011629,3.53817e-07
232588,0.00011629,3.53817e-07
232589,0.00011629,0.000333413
232590,0.00011629,0.00213021
232591,0.0001163,2.68503e-05
232592,0.0001163,3.53817e-07
232593,0.0001163,3.53817e-07
